Wavelength,Disk,Spheroid,AGN,ObscuredAGN,Total
5.26259562080318e-06,0.964450910514954,1.59335264465604,0.0309033334598927,0.0965582508663243,2.68526513949721
5.26744488331907e-06,0.966458658750226,1.59120878885268,0.0309242478426834,0.0966437317348283,2.68523542718042
5.27229861422822e-06,0.968487521190956,1.58854920089756,0.0309452376789321,0.0967295094477972,2.68471146921525
5.27715681764812e-06,0.970544376268769,1.58613468662317,0.0309662057559697,0.0968155712977125,2.68446083994562
5.28201949769997e-06,0.97288937242458,1.58449054877909,0.0309871668427911,0.0969022317111436,2.6852693197576
5.28688665850881e-06,0.972286884455935,1.58254630424098,0.0310081690197903,0.0969880740423657,2.68282943175907
5.29175830420347e-06,0.968839445173253,1.57910664436471,0.0310291791210832,0.0970729310679859,2.67604819972704
5.29663443891658e-06,0.964765655432182,1.57566468059478,0.0310502133959914,0.0971578669501962,2.66863841637315
5.30151506678459e-06,0.960117888940874,1.5710065837435,0.0310712677493519,0.0972432967991889,2.65943903723291
5.30640019194775e-06,0.955294074472506,1.56590540775555,0.031092340451106,0.0973291929256357,2.64962101560479
5.31128981855013e-06,0.950566959967805,1.56053133045456,0.0311134356162462,0.0974157262322087,2.63962745227082
5.31618395073963e-06,0.94609296620816,1.55591087892488,0.0311348118188497,0.0975004771509913,2.63063913410288
5.32108259266794e-06,0.941885800496981,1.55236060668926,0.0311564655146506,0.0975830810862466,2.62298595378714
5.32598574849062e-06,0.937583913872062,1.5489309940667,0.0311781451433111,0.0976647559110601,2.61535780899314
5.33089342236702e-06,0.933237919300761,1.54541703362673,0.0311998440829317,0.0977473200363223,2.60760211704674
5.33580561846033e-06,0.929506972848329,1.54328390500623,0.0312215651367125,0.0978318612094466,2.60184430420072
5.34072234093762e-06,0.927223824394482,1.5418658560867,0.0312433021883594,0.0979189613576557,2.5982519440272
5.34564359396971e-06,0.926421113151385,1.54165462174706,0.0312650623232993,0.0980076847186422,2.59734848194039
5.35056938173138e-06,0.925732966622395,1.54113153852112,0.0312868418229423,0.0980967238715244,2.59624807083798
5.35549970840113e-06,0.924687270353707,1.53955859101781,0.0313086425691639,0.0981859185686971,2.59374042250938
5.36043457816144e-06,0.923262674246489,1.53702692177746,0.0313304642598918,0.098275361635056,2.5898954219189
5.36537399519851e-06,0.92246548421429,1.5338353794594,0.0313523015398328,0.0983659243049247,2.58601908951844
5.37031796370253e-06,0.923203735134169,1.53044996752825,0.0313741547518437,0.0984587505846749,2.58348660799893
5.37526648786744e-06,0.924543954508701,1.52737375307903,0.0313960341599442,0.0985544222737024,2.58186816402138
5.38021957189113e-06,0.925984766672708,1.52440505032193,0.0314179433707673,0.0986524002114852,2.58046016057689
5.38517721997528e-06,0.927534154508738,1.52131168214638,0.0314398524818902,0.0987509070984816,2.57903659623549
5.39013943632551e-06,0.929206715028849,1.51807321842724,0.0314617912332832,0.0988471861770374,2.57758891086641
5.39510622515128e-06,0.931017588983162,1.51489325040967,0.0314837577130435,0.0989392747180892,2.57633387182396
5.40007759066593e-06,0.932757798004597,1.51186625627897,0.0315057381279727,0.0990295034837176,2.57515929589526
5.40505353708669e-06,0.934848485781001,1.51022790747139,0.0315276162548134,0.0991194349115418,2.57572344441875
5.41003406863468e-06,0.936915441450826,1.50900878997477,0.0315494066599086,0.0992091047749063,2.57668274286041
5.4150191895349e-06,0.939139289293456,1.5079169653372,0.0315712074269937,0.099299184739661,2.57792664679731
5.42000890401624e-06,0.939712836885744,1.50668675632441,0.0315930120329461,0.0993883145156279,2.57738091975873
5.4250032163115e-06,0.93687615915982,1.50476482789102,0.0316148110034985,0.0994755757264766,2.57273137378082
5.43000213065738e-06,0.932735876321851,1.50208968804803,0.0316366232392185,0.0995625452020565,2.56602473281115
5.43500565129448e-06,0.92839461665843,1.49909647547476,0.0316584566330702,0.0996497467696606,2.55879929553592
5.44001378246727e-06,0.924018067838909,1.49691757672775,0.0316803068530276,0.0997372080057956,2.55235315942548
5.44502652842422e-06,0.9193816157073,1.49440922166218,0.0317021796905482,0.0998250660463806,2.54531808310641
5.45004389341761e-06,0.91431174694654,1.48984953160305,0.0317240721942375,0.0999105583800852,2.53579590912392
5.45506588170374e-06,0.909174688975307,1.48422636843175,0.0317459847145008,0.0999914689914219,2.52513851111298
5.46009249754273e-06,0.904083934262041,1.47836471276331,0.0317679163916789,0.100070613839144,2.51428717725618
5.46512374519873e-06,0.899170164636329,1.47230868048918,0.0317898705706671,0.100150896176697,2.50341961187288
5.47015962893971e-06,0.894631026356176,1.46718826124003,0.0318118490619093,0.100234034462593,2.49386517112071
5.47520015303768e-06,0.891167896616813,1.46532494636695,0.0318338582173196,0.100319941268811,2.48864664246989
5.48024532176851e-06,0.88927181286478,1.46400733453806,0.0318558783178216,0.100408539290356,2.48554356501101
5.48529513941204e-06,0.88845289647703,1.46300633667009,0.0318777429269045,0.100498561086648,2.48383553716067
5.49034961025204e-06,0.887864520359686,1.46199123604889,0.0318987298209988,0.10058649957612,2.48234098580569
5.49540873857625e-06,0.886966251764858,1.45963648619084,0.0319197211065667,0.100674883837239,2.4791973428995
5.50047252867634e-06,0.886337946307932,1.45687886665133,0.0319407248401075,0.100764592666699,2.47592213046607
5.50554098484795e-06,0.887101663636793,1.45410072808961,0.0319617612898131,0.1008564944142,2.47402064743042
5.51061411139066e-06,0.88904129462707,1.45195129137013,0.0319828229690022,0.100950549087303,2.47392595805351
5.51569191260803e-06,0.891183417105136,1.44964088236131,0.0320039055522001,0.101047308689847,2.4738755137085
5.52077439280757e-06,0.893275107265767,1.44631980381137,0.0320251421492426,0.101146727604464,2.47276678083085
5.52586155630078e-06,0.895174437902602,1.44291433852026,0.0320468767115211,0.101248158774873,2.47138381190926
5.53095340740312e-06,0.896879930180105,1.43937598103671,0.0320689927336742,0.101347953718148,2.46967285766864
5.536049950434e-06,0.898481671987212,1.43603116098854,0.0320911314958606,0.101442415104597,2.46804637957621
5.54115118971688e-06,0.900164804279623,1.43351159527055,0.0321133008017115,0.101534834246732,2.46732453459862
5.5462571295791e-06,0.901981495590964,1.43200303981864,0.0321354989076819,0.101627637951552,2.46774767226883
5.55136777435212e-06,0.903744200661715,1.42997085140763,0.0321577160771203,0.101720260483278,2.46759302862975
5.55648312837126e-06,0.905522248444877,1.4275216129367,0.0321799550170981,0.101812855200889,2.46703667159957
5.56160319597593e-06,0.904998440786604,1.42494616068769,0.0322021905478823,0.101903947609896,2.46405073963207
5.56672798150947e-06,0.901482863729054,1.42249623444193,0.0322244139233238,0.101992979342549,2.45819649143686
5.5718574893193e-06,0.897203193086357,1.41941053697992,0.032246652976359,0.102081625574134,2.45094200861677
5.57699172375676e-06,0.892992855159869,1.41650936561719,0.0322689038048196,0.102170684287419,2.4439418088693
5.58213068917727e-06,0.888917844550971,1.41350805280924,0.0322909918131817,0.102259465874524,2.43697635504791
5.58727438994021e-06,0.884965272441691,1.40977120358125,0.032312971268271,0.102347892560025,2.42939733985124
5.592422830409e-06,0.881022600096098,1.40488606083526,0.032334973512974,0.102432832035403,2.42067646647974
5.5975760149511e-06,0.876837385082909,1.39985769111962,0.0323569947468735,0.10251259630393,2.41156466725333
5.60273394793797e-06,0.87248106206393,1.39558445421773,0.0323790375324815,0.102590704048789,2.40303525786293
5.6078966337451e-06,0.868278370721689,1.39182238744119,0.0324011151368157,0.102670311173677,2.39517218447338
5.61306407675202e-06,0.864274906929248,1.38857915949026,0.0324232252070343,0.102752970826373,2.38803026245292
5.61823628134228e-06,0.86070536226006,1.38685685999845,0.0324453559443005,0.102837635578386,2.3828452137812
5.62341325190349e-06,0.857858548099763,1.38565111532861,0.0324674988974849,0.102923732213316,2.37890089453917
5.6285949928273e-06,0.856325627809366,1.38432120214328,0.0324896328927302,0.103012212878907,2.37614867572429
5.63378150850938e-06,0.855214769232245,1.38275923357889,0.0325117578689571,0.103102404594195,2.37358816527429
5.6389728033495e-06,0.854024763023145,1.38121126395775,0.0325339073272592,0.103193441557395,2.37096337586555
5.64416888175142e-06,0.853193873441611,1.37884023927629,0.0325560804805569,0.103285887235507,2.36787608043397
5.64936974812303e-06,0.853928524583606,1.37767832459381,0.032578287520223,0.103381010321044,2.36756614701869
5.65457540687621e-06,0.855377278346953,1.3759685100714,0.0326005243429122,0.103478277841389,2.36742459060266
5.65978586242697e-06,0.856488531753809,1.37365167379638,0.0326227842449096,0.103577709596457,2.36634069939155
5.66500111919533e-06,0.857497150562873,1.37110728616714,0.0326450629072337,0.103681092226188,2.36493059186343
5.67022118160544e-06,0.85880093194332,1.36781373501009,0.0326673605482662,0.103787631794351,2.36306965929603
5.67544605408547e-06,0.860366167308933,1.36419894469648,0.0326896791774819,0.103895440956269,2.36115023213916
5.68067574106773e-06,0.862163820780631,1.35999436248816,0.0327120194994385,0.103999518883651,2.35886972165189
5.68591024698855e-06,0.864429283636968,1.3568085824483,0.0327343784648028,0.104097367352112,2.35806961190218
5.69114957628841e-06,0.867037978692053,1.35374629967609,0.0327567644375877,0.104193257619486,2.35773430042522
5.69639373341184e-06,0.870067697590729,1.35195824174865,0.0327792190435984,0.104290072031413,2.35909523041439
5.70164272280748e-06,0.873070692236436,1.35098367628198,0.0328016998778219,0.1043869727083,2.36124304110454
5.70689654892806e-06,0.875667794140161,1.35046409283529,0.0328242009695475,0.104483547326787,2.36343963527179
5.71215521623043e-06,0.875159156001729,1.3493249281434,0.0328466925422563,0.104577300892938,2.36190807758032
5.71741872917554e-06,0.871919802480847,1.34735897953943,0.032869173957387,0.104668365793782,2.35681632177144
5.72268709222843e-06,0.868082436570088,1.34439726602637,0.0328916589466711,0.104758770623887,2.35013013216702
5.72796030985829e-06,0.864623115731333,1.34227282840831,0.0329141662321447,0.104849332429086,2.34465944280087
5.73323838653841e-06,0.861064889919051,1.33970756246199,0.0329366557960904,0.104940147743902,2.33864925592104
5.73852132674619e-06,0.857267842297898,1.33669785174784,0.0329587902394778,0.10503016488707,2.33195464917229
5.74380913496317e-06,0.853337002308939,1.3329357645367,0.0329802045420181,0.105112516909901,2.32436548829756
5.74910181567505e-06,0.849234077779144,1.32808498545814,0.0330016510647097,0.105189314486629,2.31551002878863
5.75439937337157e-06,0.845049399489465,1.32296478007032,0.0330231377280135,0.105265220356396,2.30630253764419
5.75970181254672e-06,0.840921760030204,1.31867502090267,0.0330446494086689,0.105343250195938,2.29798468053748
5.76500913769854e-06,0.836895791428627,1.31484101015368,0.0330661715649511,0.10542462661196,2.29022759975922
5.7703213533293e-06,0.832962425170207,1.31270712117022,0.0330874839085574,0.105507715189627,2.28426474543861
5.77563846394533e-06,0.829292136173198,1.3115102646533,0.0331086231574445,0.105591308202313,2.27950233218625
5.78096047405719e-06,0.826235443724445,1.30942947318537,0.0331297436873904,0.10567724218051,2.27447190277772
5.78628738817952e-06,0.824936416596305,1.30775195033972,0.0331508563873652,0.105767963333054,2.27160718665644
5.7916192108312e-06,0.823948637267677,1.30584829605694,0.0331719882399412,0.105860731216478,2.26882965278103
5.79695594653521e-06,0.823958543468304,1.30311960875874,0.0331931493276374,0.105955878853536,2.26622718040822
5.80229759981874e-06,0.825880510894495,1.30010831315491,0.0332143462286081,0.106054046854183,2.26525721713219
5.80764417521312e-06,0.828669630888357,1.29711141567848,0.0332355719411454,0.106153653801763,2.26517027230974
5.81299567725388e-06,0.831562017247527,1.29503175933973,0.0332568171282556,0.106254747229139,2.26610534094466
5.81835211048072e-06,0.833754114672768,1.29236754545079,0.0332783678453624,0.106360184464287,2.2657602124332
5.82371347943751e-06,0.835710003862435,1.28956636160878,0.0332999490674348,0.106472148803834,2.26504846334248
5.82907978867234e-06,0.837727292882199,1.28703596513065,0.0333215477264709,0.106586300835214,2.26467110657453
5.83445104273745e-06,0.839713823198685,1.28474126975321,0.0333431692904633,0.106700877141023,2.26449913938338
5.8398272461893e-06,0.84171304835904,1.28204680483446,0.0333648076137022,0.106804894817729,2.26392955562493
5.84520840358855e-06,0.843688209610909,1.2801767761216,0.0333864692437267,0.106898723276784,2.26415017825302
5.85059451950007e-06,0.845562021531125,1.2784371059369,0.0334081538879065,0.106992153267548,2.26439943462348
5.85598559849288e-06,0.847500261399938,1.27644493159701,0.0334298736828311,0.107086070984568,2.26446113766435
5.8613816451403e-06,0.849603821828049,1.27543225475984,0.0334516342484713,0.107180637768122,2.26566834860449
5.86678266401977e-06,0.851585118750856,1.27448822143465,0.033473413321394,0.107275674883437,2.26682242839034
5.87218865971304e-06,0.849344582281004,1.27255346725318,0.0334951327369119,0.107364923588022,2.26275810585912
5.87759963680599e-06,0.845269780682915,1.27017525174731,0.0335168347459155,0.107451996206805,2.25641386338295
5.88301559988883e-06,0.84121897013543,1.26756815793694,0.0335385553897938,0.107540014591508,2.24986569805367
5.88843655355588e-06,0.83742822443771,1.26456799135825,0.0335603327428992,0.107628952579922,2.24318550111878
5.89386250240582e-06,0.833670670677574,1.26110787398836,0.0335824108399642,0.107719657502265,2.23608061300817
5.89929345104143e-06,0.829899078395329,1.25744329809382,0.0336049855740411,0.10781250262701,2.2287598646902
5.90472940406987e-06,0.826569072212944,1.2540322903906,0.0336276041960934,0.107892394895528,2.22212136169516
5.91017036610244e-06,0.823779493071458,1.25030648674235,0.0336502401398199,0.107965899639765,2.21570211959339
5.91561634175474e-06,0.821045482100651,1.24539540490229,0.0336728543208979,0.10803995376739,2.20815369509123
5.92106733564661e-06,0.818395401397402,1.24144024262945,0.0336954589966247,0.108119385699494,2.20165048872298
5.92652335240216e-06,0.815557006163557,1.23829999752335,0.0337180777785308,0.108203604115066,2.1957786855805
5.93198439664973e-06,0.812306072372638,1.23552145833244,0.0337407203406047,0.108289816074164,2.18985806711985
5.93745047302195e-06,0.808789530033249,1.23248285451426,0.0337633813249155,0.108375563602993,2.18341132947542
5.94292158615573e-06,0.805847455530583,1.23149502205149,0.0337860596580726,0.108462129160831,2.17959066640098
5.94839774069221e-06,0.804169273508215,1.2297656372589,0.0338087379851992,0.108552773257982,2.1762964220103
5.95387894127685e-06,0.803413221966618,1.22781798321138,0.0338314214336891,0.108648379002583,2.17371100561427
5.95936519255937e-06,0.803845209331112,1.2263372374105,0.0338541434640653,0.108749367275538,2.17278595748122
5.96485649919379e-06,0.806159791469668,1.2252887432612,0.0338769246459348,0.108854810280004,2.17418026965681
5.97035286583837e-06,0.808470663658263,1.22361428649994,0.0338996964840489,0.108961233690894,2.17494588033314
5.97585429715574e-06,0.8103921160051,1.22144448438958,0.0339222240192302,0.109067851399152,2.17482667581306
5.98136079781274e-06,0.812048291695758,1.21940423771228,0.0339446027527526,0.109177017547449,2.17457414970823
5.9868723724806e-06,0.813631295919538,1.21689370008512,0.0339670003309795,0.109292549713585,2.17378454604922
5.99238902583478e-06,0.815253572602287,1.21411406632662,0.0339894212504842,0.109414564019297,2.17277162419868
5.9979107625551e-06,0.817214057751625,1.21160297749532,0.0340118640218436,0.109538831597232,2.17236773086602
6.00343758732564e-06,0.819491243142077,1.20930514087842,0.0340343264939467,0.109657467770782,2.17248817828523
